;Aliser_050n;Azacyt_1.5u;AZD148_005u;AZD818_050u;Bafilo_1.2n;BGJ398_007u;BMS536_002u;Bortez_020n;Bortez_020n.1;Caboza_010u;Capiva_050u;Carbop_007u;CCT020_003u;CCT196_001u;CCT196_001u.1;CGP573_010u;Chloro_040u;Cispla_250n;Cispla_500n;Compou_008u;Crizot_002u;Defero_007u;Doxoru_080n;eFT508_025u;Erasti_015u;Ferros_060u;Gefiti_002u;Gefiti_002u.1;Ibudil_400u;IMR1._080u;JSH23_060u;L75550_025u;Lazert_001u;Lenvat_040u;Levofl_250u;LGK974_005u;LIMKi3_030u;LY3009_003u;LY3009_003u.1;Mavele_001u;Mefloq_010u;Methot_040n;MG132z_510n;Mitomy_002x;ML210._030u;NaButy_002m;NAcety_015m;Napabu_001u;Navito_006u;Nigeri_100n;Nutlin_025u;Olapar_020u;Osimer_001u;Osimer_005u;Osimer_020n;Osimer_100n;Osimer_100n.1;Osimer_100n.2;Osimer_100n.3;OsiSor_015u;Oxalip_005u;Paclit_005n;Palboc_010u;Pemetr_080n;Pemetr_100n;Pemetr_100n.1;Phenfo_050u;phenyl_002m;Plurip_010u;Pralat_003n;Proben_500u;PROTAC_010u;RAF265_005u;Regora_010u;Rocile_001u;S63845_010u;Saraca_500n;SBI020_005u;SHP099_050u;Sorafe_005u;Sorafe_005u.1;Sotora_035u;Spauti_007u;statti_007u;STO609_030u;Suniti_015u;TAE684_001u;Tazeme_040u;Temps0_000u;Temps0_000u.1;Temps0_000u.2;Temps0_000u.3;Temps0_000u.4;Temps0_000u.5;Temps0_000u.6;Temps0_000u.7;Temps0_000u.8;Temps0_000u.9;Temsir_006u;Thapsi_008n;THZ1_090n;Tramet_030n;Tramet_030n.1;Tramet_040n;Tricho_110n;Trimet_600u;Tunica_0.5x;U0126E_030u;Vemura_007u;Vorino_002u;WZ4002_001u;X13271_005u;X13271_005u.1;X13271_008u;X13271_008u.1;X13271_009u;X15681_050u;X17129_008u;X17129_008u.1;XAV939_080u;Y27632_300u
187;NA;NA;-1.47984190657641;NA;NA;NA;NA;-3.62907414270245;-3.62907414270245;NA;NA;-1.95810664094563;NA;NA;NA;NA;NA;-2.69034041654471;NA;NA;NA;NA;NA;NA;NA;NA;1.95806952804803;1.95806952804803;NA;4.97962522233978;-1.07030681409096;NA;3.49298156602346;NA;NA;NA;NA;1.21154334346316;1.21154334346316;3.24395570562534;NA;NA;NA;NA;NA;1.33694375199033;NA;NA;NA;NA;NA;NA;2.78561508174568;1.49965904208244;NA;2.07931944299948;2.07931944299948;2.07931944299948;2.07931944299948;NA;NA;1.54020176862229;2.28171898840617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.69883444842462;NA;2.40302445308778;-1.09362401276752;NA;NA;NA;NA;NA;NA;NA;-3.26169438599014;NA;-2.36679851929166;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;-5.42026240680401;NA;-10.33729085525;3.09183877813634;NA;NA;NA;1.59634681983685;NA;3.68016163739888;NA;1.38499938291789;NA;1.99134693111256;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.83093095979994
201;2.26233108254061;-1.63139652622232;NA;NA;2.53260709456128;1.30873827017153;NA;NA;NA;NA;1.90529490217541;1.38667489573076;NA;NA;NA;NA;2.22462037519011;NA;2.50274971749506;NA;1.33487750273962;-1.65068936538749;NA;NA;NA;NA;1.59772244796133;1.59772244796133;1.31523339697371;4.49203108849511;NA;-1.26105394859814;3.46415871104048;2.44821656774078;NA;NA;NA;1.8893802983062;1.8893802983062;3.2412228739116;-1.49632222721149;NA;-2.79188842262022;NA;NA;NA;NA;NA;NA;NA;NA;1.93633330456735;3.55167847266072;3.00617827211315;2.81286539175644;1.89206311816507;1.89206311816507;1.89206311816507;1.89206311816507;NA;NA;NA;2.30030250081967;1.6455932099533;1.47343015973824;1.47343015973824;NA;NA;NA;NA;NA;NA;-1.75624616439574;NA;2.84121719668059;NA;2.01474585155521;1.17117141041465;1.17651278276402;NA;NA;1.32581172959675;NA;NA;NA;1.27277439704995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.95542322995379;NA;3.63689067985061;3.63689067985061;3.27779787235499;NA;NA;NA;NA;1.6647940389819;-1.02304036192243;2.41825179458225;NA;NA;NA;NA;1.31539412600793;NA;NA;NA;NA;NA
202;NA;NA;NA;NA;NA;1.785529871452;NA;-1.29942725544933;-1.29942725544933;NA;3.02624414056334;1.52196390181291;NA;NA;NA;NA;2.28668391860874;NA;1.32014675237609;NA;NA;-1.23389913764157;NA;NA;-1.22323022446007;NA;NA;NA;1.50818075599864;4.87983514373207;NA;-4.42680150493891;1.18466827758611;1.59889383191474;NA;NA;NA;NA;NA;1.46891245659923;NA;NA;-1.56811758023963;NA;NA;NA;NA;NA;NA;NA;1.39701844113706;NA;1.94285689753947;1.50284524954382;NA;NA;NA;NA;NA;NA;NA;NA;2.48499368151288;NA;NA;NA;NA;NA;NA;NA;NA;-2.54106461548626;-1.46396251856983;NA;NA;NA;NA;NA;NA;-3.16162804467515;-3.16162804467515;2.19176239141816;NA;NA;NA;2.24513381381765;NA;NA;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;-7.16613093649976;NA;3.53974049590374;-1.32437355433896;NA;NA;NA;NA;NA;NA;NA;1.00255445040657;NA;NA;NA;NA;NA;NA;1.48160292156509;NA;2.08690336260838;2.08690336260838;NA;NA
207;NA;NA;NA;NA;2.88895909982812;2.10108901364183;NA;-3.26943717133815;-3.26943717133815;NA;2.4534649980203;NA;NA;NA;NA;NA;2.77536836592219;-1.19974165497142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.88690819287134;3.35219067252201;NA;NA;1.54646541172382;NA;NA;NA;NA;NA;NA;1.64653272374968;-1.81831163212948;-1.57087374051713;-1.43162128921914;NA;NA;NA;NA;NA;NA;NA;1.5926930419325;1.45449086992845;2.20108420871953;2.81392816797818;NA;NA;NA;NA;NA;NA;NA;NA;3.16484469512784;NA;1.15279457790747;1.15279457790747;NA;NA;NA;NA;NA;NA;-1.39162380629871;NA;NA;NA;NA;NA;NA;NA;NA;1.24928232345771;NA;NA;NA;2.28001387633292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.84339691029434;1.44315948663445;1.44315948663445;NA;-5.43348933758065;NA;-1.37360903288897;NA;1.02543370619001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
209;1.90647863370266;NA;NA;NA;NA;2.23509310007319;NA;NA;NA;NA;2.70466631595696;NA;NA;NA;NA;NA;2.62137896160606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.89359274586664;4.91747275218832;NA;-3.4597514762134;1.69738875730575;1.24719772047147;NA;NA;NA;1.39400887019774;1.39400887019774;1.66479070234749;NA;NA;NA;NA;NA;NA;NA;1.12670373541839;NA;NA;1.98119565547783;NA;2.14532832331218;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.28517529131354;1.00884312424978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.92545940324708;-2.92545940324708;2.12367165153617;NA;NA;NA;2.94581420488088;NA;NA;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;-7.34133985620502;NA;-10.9448901663416;-2.71775546954747;2.28018729537817;2.28018729537817;NA;NA;1.15072133614951;1.13605524102531;NA;NA;NA;1.46288353070939;NA;NA;NA;NA;1.17934867767826;NA;1.52600376918459;1.52600376918459;NA;NA
224;2.22547614449748;NA;-1.27279408246918;-1.74613966486826;NA;NA;NA;NA;NA;NA;NA;-1.8096607857608;NA;NA;NA;NA;1.555711102126;-2.33216670138163;NA;NA;NA;NA;3.56234360361409;NA;NA;NA;NA;NA;NA;3.16201362454762;NA;-9.25081538121316;1.92552357117933;NA;NA;NA;NA;NA;NA;1.28049591998655;NA;NA;-1.78196566765278;NA;1.94484927626726;NA;NA;NA;NA;NA;1.31628880909372;1.39274594269659;2.08929503931825;1.36346205252072;NA;NA;NA;NA;NA;NA;-1.141046825585;NA;2.59111048624333;3.24763445785376;2.32442386936859;2.32442386936859;NA;2.05994252749784;NA;NA;NA;-9.44449792952579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.09276824456438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-8.60053766323894;NA;NA;NA;NA;1.77472307010123;1.21441293946152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.93748958340038;1.93748958340038;NA;-1.10148426801365
230;NA;NA;NA;NA;NA;1.92517717789468;NA;NA;NA;NA;2.23949371753266;NA;NA;NA;NA;NA;2.14717836497193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.65235978630755;5.07687740812939;NA;-3.05812500003361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.97493813400386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.23973102087171;NA;1.51320518287113;1.51320518287113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.55814191997955;-1.55814191997955;2.5736306696328;NA;NA;NA;2.37900127915786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.8377823976565;NA;1.12630235839536;1.12630235839536;-1.6956403385202;NA;NA;NA;NA;NA;-1.13463970949948;NA;NA;NA;NA;NA;NA;NA;1.87207019398009;1.87207019398009;NA;NA
237;NA;NA;NA;NA;-8.7670974129726;NA;NA;NA;NA;NA;NA;-6.75132512038566;NA;NA;NA;NA;NA;-4.79606078000339;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.60005935595094;NA;NA;NA;NA;NA;NA;NA;2.03415795669849;2.03415795669849;NA;NA;NA;NA;NA;NA;NA;-2.259677901581;NA;NA;NA;NA;NA;2.14031373824692;NA;1.45298678399878;NA;NA;NA;NA;NA;-2.00109209258179;NA;1.80756097220695;NA;NA;NA;NA;NA;NA;NA;NA;-2.68931288469865;NA;NA;NA;-1.51728742779334;NA;NA;NA;-2.808830350012;-2.808830350012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.86944986395056;NA;2.11698764547207;2.11698764547207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.53909602294582
239;1.49402357658264;NA;NA;NA;NA;1.50330502807352;NA;-2.65511051964299;-2.65511051964299;NA;2.68097725442329;NA;NA;NA;NA;NA;1.68928062538736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.86471295632025;NA;-3.69402852473804;1.25065006667202;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.65369595298734;NA;NA;NA;2.23479714844646;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.04020844092687;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49358667264126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.61411639243666;-4.03726646661046;1.3706402494083;1.3706402494083;NA;NA;NA;-1.38520653712739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
273;2.1921284698495;NA;NA;NA;1.69336830014914;2.30915137697785;NA;-9.11033621503088;-9.11033621503088;NA;2.49149206233857;NA;NA;NA;NA;NA;2.52193551583874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45397513382027;4.95366800693569;NA;NA;2.92770161543568;NA;NA;NA;NA;NA;NA;2.5850167633804;NA;NA;-1.42726834621813;NA;NA;NA;NA;NA;NA;NA;1.81546209609918;1.15835056468407;3.54342104553887;3.38565211141492;2.12117444439337;1.40503248690165;1.40503248690165;1.40503248690165;1.40503248690165;NA;NA;NA;2.63531288771587;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.46272452549751;NA;2.12584869476065;NA;NA;NA;NA;NA;NA;1.32356261984944;NA;NA;NA;2.40632857787918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.02306299525085;-2.92852703810677;2.2886539339002;2.2886539339002;2.05131272823903;NA;NA;NA;NA;2.2372963811814;-1.59061659774041;1.87286056294042;NA;NA;NA;NA;1.62515502165347;1.11879674199402;1.96274065920409;1.96274065920409;NA;NA
302;2.07160261524201;NA;1.7818112835546;1.7719009545181;2.0171616737929;2.08967296974538;1.75040149782342;5.09965464955633;5.09965464955633;2.03043004497709;NA;NA;NA;NA;NA;NA;1.75131497726348;NA;1.41328690675916;1.32020961531916;2.9541933460625;1.08422468488677;NA;NA;NA;1.54606863045878;1.61596849612481;1.61596849612481;2.7576517587888;NA;1.68507934284624;2.56977584822765;2.76815368205092;2.49038928364483;NA;NA;1.04350461068463;-1.67003022275219;-1.67003022275219;2.76750471948341;2.4445559800989;3.27337979943429;4.27355126202832;1.40596668421331;NA;1.41335430025568;NA;NA;NA;NA;1.0279467585023;1.90271613532853;2.92761334550757;3.98085539195412;2.05155877840541;1.44616881598691;1.44616881598691;1.44616881598691;1.44616881598691;NA;NA;NA;1.8397932477285;4.35050231778262;4.37091610056669;4.37091610056669;NA;NA;NA;1.64844977634513;NA;4.48038091689915;NA;NA;2.09402481175561;2.28201543644479;1.88959582302805;3.37057540183283;NA;NA;NA;2.38090053015419;1.48243106632998;NA;NA;NA;4.05749152592741;2.09329613881196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.76295804659405;NA;NA;NA;NA;2.8584654332382;1.53407380907753;2.46057634117052;NA;2.37464831828996;NA;1.51371001943629;NA;NA;NA;NA;1.6709074298907;1.56769134754069;NA;NA;NA;1.49999841939606
314;NA;NA;NA;NA;5.03686896610946;1.66189330570633;NA;NA;NA;NA;3.12222421514537;1.52665641021057;NA;NA;NA;1.13109030334878;1.3692767913977;-1.14669179240232;1.18035972174715;NA;1.86708540683127;NA;NA;NA;NA;1.04070105583472;NA;NA;1.34732908369743;4.23136885294412;NA;NA;2.83968674691604;1.76377666833452;NA;NA;NA;NA;NA;2.06857906762368;NA;NA;NA;1.45310846190317;NA;NA;NA;NA;1.09172270094849;NA;1.13788166763168;2.15972835214904;2.97039377298583;2.66871240584399;1.55949032412199;NA;NA;NA;NA;NA;NA;NA;2.82910211958615;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.36182534101271;-1.0162760434055;1.4424932991247;NA;NA;NA;NA;-1.38808639848215;-1.38808639848215;NA;NA;NA;NA;1.77908407326253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.84802039749285;-2.51740377567132;1.4365440548173;1.4365440548173;1.43083432892651;NA;NA;NA;NA;2.01861724224022;NA;2.11553194476649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
319;1.56775599809457;NA;1.31094876213892;NA;NA;NA;NA;4.65552184877789;4.65552184877789;2.3214943708874;NA;NA;NA;NA;NA;NA;NA;NA;3.07032308044192;1.32289705149401;3.02213430752905;NA;NA;NA;NA;1.18982984485303;1.06153521400858;1.06153521400858;1.7097218609152;-8.83071205245649;NA;3.61552235817996;NA;2.66950209747384;NA;NA;NA;2.75429833205629;2.75429833205629;1.12628685541299;NA;3.07727716464849;4.05791446532277;2.03862983444174;NA;2.04204808249284;NA;NA;1.4323981021233;NA;NA;2.31767243292965;NA;2.55863526529241;NA;NA;NA;NA;NA;NA;NA;NA;1.2940350341223;5.44686803933449;4.38183614056444;4.38183614056444;-1.7003083247162;NA;NA;2.83082705947732;NA;4.79077109298417;NA;NA;1.17961133777266;2.43495822618462;NA;2.02016083267009;NA;1.32788915909237;1.32788915909237;4.09858248053182;1.34933091264344;NA;NA;-4.30095489782955;1.70095125765655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.26057096420917;NA;1.78154454747725;1.78154454747725;2.54964881911708;3.33726399194139;1.90879504812241;1.06266448765782;1.13916297093495;1.20237742159797;NA;NA;NA;NA;NA;NA;NA;1.4226400417275;1.07795668181232;1.07795668181232;NA;NA
325;NA;NA;NA;NA;NA;NA;NA;3.7703279833181;3.7703279833181;2.43799609814767;NA;NA;NA;NA;NA;NA;NA;NA;2.64255786434266;NA;2.34204063108155;NA;NA;NA;NA;1.42673655408769;1.02644900339995;1.02644900339995;1.22969504574514;-9.15976376178585;NA;3.99951832219954;NA;3.79184540779591;NA;NA;NA;3.95533804512514;3.95533804512514;NA;1.21755607798298;3.72263615427116;3.97922768214533;1.4670255711676;NA;1.75778852898547;NA;NA;2.09092429310602;NA;NA;1.7291629119478;NA;1.64949542912149;NA;NA;NA;NA;NA;NA;NA;1.04569511718774;2.22834778693391;6.10033124231991;5.03892121916707;5.03892121916707;NA;NA;NA;3.36788779063107;NA;4.63513792017298;NA;NA;NA;2.12081947435772;NA;2.08971396642907;NA;NA;NA;2.92889959320954;1.45764727466378;1.19151577662741;NA;-1.06329731981604;1.59387978280179;1.39387036415121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.12237739758139;NA;2.65020583491336;2.65020583491336;3.71702420957866;2.13907713056734;1.42579512619804;NA;1.2112731912155;NA;NA;NA;NA;NA;NA;NA;NA;1.75705131091436;NA;NA;NA;NA
327;NA;NA;1.01228766989781;NA;NA;NA;NA;4.31126533129987;4.31126533129987;2.49617025116567;NA;NA;NA;NA;NA;1.0435770979404;NA;NA;2.3744861987139;1.20431233094064;3.05610802984956;NA;NA;NA;NA;1.15321281182921;1.04405032181961;1.04405032181961;2.62414152940548;-8.96059106455181;NA;3.52615544104534;NA;3.2216112736829;NA;NA;NA;2.93124131683801;2.93124131683801;NA;1.01952551242904;2.98687579359611;4.08616013757242;1.35052121295061;NA;2.47940125859667;NA;NA;1.47155580520592;NA;NA;1.33109468588115;NA;1.7950828860326;NA;1.56505733611352;1.56505733611352;1.56505733611352;1.56505733611352;NA;NA;1.13986270269673;NA;5.2062184127385;5.00406556586077;5.00406556586077;-1.78149878032224;NA;NA;2.12805529516663;-1.33450301502039;3.92148721680845;NA;NA;NA;2.93038785955034;NA;2.17370466282774;NA;1.34905431248016;1.34905431248016;3.40027310511079;1.04798222980814;NA;NA;-1.69021538891896;2.18576242980751;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7252885062292;-1.16361946389038;2.64145270853326;2.64145270853326;2.42749243661379;2.17708626912468;NA;NA;NA;NA;NA;1.4231156485946;NA;NA;NA;NA;NA;1.91262538132672;NA;NA;NA;NA
329;3.01946894032267;-1.38698963613519;NA;1.58925419489489;NA;1.5646438953635;NA;5.24203041390413;5.24203041390413;1.23199354588615;2.13548591821708;NA;NA;NA;NA;1.16659642406812;1.70253215338135;-1.72508067134917;NA;NA;1.87129216461743;NA;NA;NA;NA;1.0949337470082;2.54426637073779;2.54426637073779;1.89744272834678;-1.87324425591759;NA;2.3049729769011;3.81332654879841;3.17131404584598;NA;NA;NA;3.37397445598846;3.37397445598846;3.51996762174461;NA;2.25794320799151;4.12545653270408;NA;NA;1.66251538038326;NA;NA;-1.34423417879368;NA;NA;NA;3.61770340712499;4.05858747591288;2.54895065874665;2.50386841871867;2.50386841871867;2.50386841871867;2.50386841871867;NA;NA;NA;1.56869374132639;4.42254446653519;4.82497512718051;4.82497512718051;NA;-1.81124123595798;NA;1.52516166419202;-1.03790018439287;4.7155859860882;NA;NA;2.94288382508224;2.10814547719546;2.77964064886963;1.61751389186703;1.38410455581041;NA;NA;3.41599247302802;1.30168338458868;NA;NA;-1.52320659683751;4.70178886814691;2.04380224822396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.00043866652442;3.09341543714478;3.09341543714478;3.02763318611208;2.3707021302834;NA;2.68005873795877;NA;3.16028795066546;NA;3.06534845774715;NA;NA;NA;NA;1.22948596527417;1.66056800836413;1.41599549565586;1.41599549565586;NA;NA
333;1.54755717403478;NA;NA;NA;-1.19549072245421;1.15236150164564;NA;-1.89418797759163;-1.89418797759163;NA;2.29735337928189;NA;NA;NA;NA;NA;2.68442056591115;NA;1.01282343340442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.02723286073253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.41710603143589;NA;NA;NA;NA;NA;NA;NA;1.38144797365679;NA;2.21892168232334;2.13079453466641;NA;NA;NA;NA;NA;NA;NA;NA;2.79773329024211;1.21623989876889;2.04031330630705;2.04031330630705;NA;NA;NA;NA;NA;NA;-1.21912152773713;-1.38823102462942;NA;NA;NA;NA;NA;-1.87793798235144;-1.87793798235144;1.54105970449296;NA;NA;NA;1.63004807423591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.05302451533532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62232569584849;1.62232569584849;NA;NA
336;1.8178467121932;NA;NA;NA;2.27117082406102;1.88046305863074;NA;-2.119340273811;-2.119340273811;NA;2.59267376805781;NA;NA;-1.73291490239127;-1.73291490239127;NA;2.30183984301092;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55853341003001;1.55853341003001;1.41042353219035;4.3231622899223;NA;-1.85911944242408;3.30873075356183;NA;NA;NA;NA;NA;NA;2.79495873202249;-1.22474637992586;NA;-9.37377463405527;NA;NA;NA;NA;NA;NA;NA;1.46016180677486;1.60104160984751;3.53674323692684;3.60684392169294;1.7750773356956;NA;NA;NA;NA;NA;NA;NA;2.72119235372768;NA;NA;NA;NA;NA;NA;NA;NA;2.44659489035247;-1.23366519648776;NA;2.18918831356133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.54784388831557;-3.40011536014657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.17604494046965;-9.34953543416212;1.86494532198299;1.86494532198299;NA;NA;NA;-2.19487203681525;NA;1.96196932468974;NA;2.06124429728242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
337;1.72429324544606;NA;NA;NA;1.80295280903846;NA;NA;4.4698574906984;4.4698574906984;1.23752436435686;NA;1.65912702868594;NA;NA;NA;NA;1.65982669862824;NA;3.9555598614356;NA;NA;NA;1.6270204457445;NA;NA;NA;NA;NA;1.38662529062323;3.99064888598491;NA;2.66536095299773;NA;NA;NA;NA;NA;1.84143505582761;1.84143505582761;1.16356010960548;NA;1.66876730802432;3.15573536008505;1.32836519839972;NA;1.42727285965168;NA;NA;1.20800225761021;NA;NA;1.52813946339948;1.39056178814757;1.82681673782534;NA;NA;NA;NA;NA;NA;NA;1.24474262934452;2.84058357929569;4.29855002237447;1.34034642051085;1.34034642051085;NA;NA;NA;1.98550700761224;NA;NA;NA;NA;NA;1.54669475422568;NA;NA;NA;NA;NA;1.91598264356736;1.35039893043251;NA;NA;NA;NA;NA;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;-5.05507795370558;NA;1.74906736471581;NA;NA;NA;1.11207090689074;2.1491342646171;1.70755911476477;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72595124614505;1.1970115839293;2.2054180702588;2.2054180702588;NA;NA
338;2.03009193933457;NA;NA;NA;NA;1.59563885695503;NA;NA;NA;NA;1.78985230429888;1.38644041672067;NA;-1.29489147301529;-1.29489147301529;NA;2.66100619454304;NA;1.54493086880826;NA;NA;NA;1.00418071257877;NA;NA;NA;NA;NA;NA;5.26290956674227;1.25060261229671;-10.5305977053464;1.36969631451228;NA;NA;NA;NA;NA;NA;1.05915600157564;NA;-1.42208129830118;-2.72067334667191;1.5553455047505;NA;NA;NA;NA;NA;NA;1.62329439041237;NA;2.25574190323627;1.88468965840031;NA;NA;NA;NA;NA;NA;NA;NA;2.9714530816272;NA;1.89655495310359;1.89655495310359;NA;NA;NA;-1.41710415628886;NA;NA;-1.22370509237977;NA;NA;NA;NA;NA;NA;-1.75109698338778;-1.75109698338778;1.47988764111287;NA;NA;NA;1.80058523447617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.0856567479836;NA;1.16099192420709;1.16099192420709;NA;NA;NA;NA;NA;NA;-1.79292900183785;NA;NA;NA;NA;NA;NA;1.23822666997335;1.89438714203273;1.89438714203273;NA;NA
343;2.1497209189789;NA;NA;NA;NA;1.21994849469064;NA;NA;NA;NA;2.67574860804742;1.32397021691522;NA;NA;NA;NA;2.44264375267176;NA;1.88167001428888;NA;1.02352793634883;NA;NA;NA;NA;NA;NA;NA;NA;3.71560362984835;NA;NA;NA;1.78386767396825;NA;NA;NA;NA;NA;NA;-1.66639522740438;-1.55147264853386;NA;1.34751986031062;NA;NA;NA;NA;NA;NA;1.33459920274108;1.12986844120206;1.14515116598116;2.09752332537649;NA;NA;NA;NA;NA;NA;NA;NA;3.14907669396448;1.41183319596887;NA;NA;NA;NA;NA;NA;NA;NA;-1.16734636249631;NA;NA;NA;NA;NA;NA;-1.15033248464739;-1.15033248464739;1.50069576035615;NA;NA;NA;2.33777350233191;NA;NA;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;-1.05016421780176;NA;-4.41750664345215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60291247889992;1.60291247889992;NA;NA
350;1.61306688292216;NA;1.6725056057041;NA;1.25080471611392;2.25658913681131;NA;5.79166004784651;5.79166004784651;1.51407995861265;NA;1.00545763777264;NA;NA;NA;1.30448824289702;3.0239033619134;NA;2.09804281607316;1.3222686346662;2.20894204471436;NA;NA;NA;NA;1.48178873875732;1.19074808389986;1.19074808389986;1.79400945922531;-8.7214667065313;1.14195416494598;NA;2.25016524774231;3.39500471693015;NA;1.16673453653887;1.37759143516437;NA;NA;2.12698220742815;NA;2.05324319777051;4.94214411362906;NA;NA;NA;NA;NA;NA;1.32745774247539;NA;1.52585391920577;3.22366930998581;4.27790283359475;2.06655106091577;1.65236074230159;1.65236074230159;1.65236074230159;1.65236074230159;NA;NA;NA;2.41454439064466;3.7136453033658;4.22443079624064;4.22443079624064;NA;NA;NA;1.68647718374279;-1.72426285960888;3.44547418744232;NA;NA;1.97388659672891;1.86365602691734;1.64770099913149;3.17953700027676;NA;NA;NA;3.22813630829912;2.19036672350598;NA;NA;NA;4.29795326540672;2.43108150556402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.05246196378947;1.90229209267314;NA;1.5562866077246;1.5562866077246;NA;2.628311287319;NA;2.65517492302213;NA;2.58673716755334;NA;2.19013570203865;NA;NA;NA;NA;1.29898196517173;NA;1.14783321519064;1.14783321519064;NA;NA
